OrderId,OrderItemId,QuantityOrdered,ItemPrice,PromotionDiscount,batch_id
171-5483286-6856348,6.58632E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",396
171-5485647-6249951,4.5474E+13,2,418,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",29
171-5486323-0361142,3.26639E+12,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",810
171-5488878-3647548,6.61752E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1059
171-5488891-1590755,6.87028E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",223
171-5489532-1793935,4.16407E+13,1,279,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",149
171-5490423-0963526,2.46611E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1343
171-5490515-0551528,1.62449E+13,1,2599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",367
171-5490548-9890734,2.87434E+13,1,569,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",803
171-5492380-5045122,2.29444E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",302
171-5492380-5045122,2.29444E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",491
171-5492380-5045122,2.29444E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",736
171-5492588-7977926,4.13987E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",200
171-5493243-6290747,6.20597E+12,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",129
171-5493243-6290747,6.20597E+12,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",407
171-5493409-7079516,3.51992E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",991
171-5495213-8999537,1.63434E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",877
171-5497486-0803545,5.90416E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1062
171-5497975-7709101,2.16016E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",110
171-5497975-7709101,2.16016E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",476
171-5499281-5862740,6.03801E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1210
171-5499657-4876335,7.03045E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",924
171-5500394-7033152,4.81473E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",302
171-5500559-9856330,2.96824E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1350
171-5502384-7534724,1.96704E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1224
171-5502841-5929113,2.91934E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",480
171-5503145-7893156,2.96177E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",35
171-5504073-6761153,6.79297E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",539
171-5504151-3701130,4.11316E+13,1,769,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",336
171-5505680-8430713,2.41182E+12,1,849,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",718
171-5506389-3486727,4.96386E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1268
171-5506830-2928321,4.58603E+13,1,469,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1018
171-5507718-3294769,3.57496E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",213
171-5509811-2741123,5.73742E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",701
171-5511442-2831537,1.3524E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",811
171-5512798-9301922,3.2838E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",836
171-5513025-1257928,2.08102E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",605
171-5514648-6757131,1.05441E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",58
171-5516260-9069927,3.26319E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",980
171-5517036-1920318,3.52188E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",755
171-5517089-3283509,3.95229E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",439
171-5517102-3684326,1.38856E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1602
171-5517176-5127534,4.43132E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",281
171-5517294-9355526,2.92286E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",977
171-5517394-9243537,1.8462E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",144
171-5517529-4288344,2.07062E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",29
171-5517720-4166725,3.48065E+13,1,2570,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",896
171-5518014-0213969,5.97255E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1337
171-5518859-0465101,1.67978E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",452
171-5521000-0364333,3.65425E+12,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",221
171-5523141-1583523,4.86453E+13,2,1258,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",10
171-5523506-6152356,5.53622E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",311
171-5523622-1826710,2.66868E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",260
171-5525496-8736365,4.63624E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1351
171-5526667-0692339,3.79859E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",204
171-5526927-2819519,1.56309E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",918
171-5527872-1024327,5.5083E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",136
171-5528994-7430721,2.89094E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",886
171-5529708-6709923,6.47297E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",60
171-5530344-2583521,4.34806E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",219
171-5530757-8887506,6.03689E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",667
171-5530787-1109136,9.33158E+12,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",259
171-5531092-8099556,2.90996E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",347
171-5532563-8880300,2.69445E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",469
171-5533045-0409141,6.32092E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",304
171-5535005-5230759,6.49614E+13,1,279,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",40
171-5535740-2093117,8.2482E+11,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",429
171-5536708-4139521,2.46738E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",467
171-5537590-8453901,2.78216E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1387
171-5538182-4916362,4.33634E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1252
171-5538833-9813953,2.61673E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1097
171-5540350-6535565,2.03528E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",942
171-5540588-2924345,5.20719E+13,1,559,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",214
171-5540669-7072330,5.65726E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",381
171-5541543-5499556,5.74774E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",942
171-5542339-3929136,5.42888E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1126
171-5542740-1576368,5.94664E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",79
171-5542893-3946717,7.64351E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",596
171-5543205-2321116,6.04023E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",894
171-5545821-9543513,5.13228E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",20
171-5546151-5532342,4.50944E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1321
171-5546227-0213140,6.56803E+12,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",25
171-5549134-7213133,6.84617E+13,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",286
171-5549731-9730747,5.76938E+12,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1634
171-5549978-5118743,4.53103E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",840
171-5550376-5730757,1.15207E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1353
171-5551642-1015567,3.26931E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",245
171-5552082-9613164,6.74309E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",116
171-5552082-9613164,3.08472E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",117
171-5552082-9613164,6.74309E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",132
171-5552082-9613164,3.08472E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",133
171-5552082-9613164,6.74309E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",178
171-5552082-9613164,3.08472E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",179
171-5552465-5544314,6.63589E+13,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",970
171-5552951-3673145,1.76167E+13,1,859,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",15
171-5555408-2920365,6.89681E+13,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",135
171-5555867-7301948,5.37469E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",942
171-5557261-6415544,6.79108E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1226
171-5557596-0360332,3.89226E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",276
171-5558106-3329937,4.1449E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",778
171-5558376-1552302,6.22966E+13,1,939,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1857
171-5559506-7953152,3.84342E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1085
171-5560409-4060318,4.0449E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",198
171-5560917-7525952,6.13229E+12,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",224
171-5561421-7079522,1.04788E+13,1,689,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",170
171-5561926-5129140,4.57409E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",631
171-5561929-9478740,2.76483E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",373
171-5562851-8054710,6.49064E+13,1,2570,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",570
171-5564904-0521943,4.76421E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",989
171-5566197-1623532,1.5877E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",934
171-5566365-9283565,4.42593E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",935
171-5567487-8522708,1.82107E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",110
171-5568207-5652338,3.04688E+13,2,3198,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1106
171-5569845-8522747,1.21457E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",338
171-5569881-0626729,3.25599E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",552
171-5570643-4039529,1.6394E+13,1,1999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",791
171-5571952-6511520,2.84891E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1158
171-5572595-7302759,6.05464E+13,1,529,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",348
171-5574628-2597113,1.65107E+12,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",176
171-5574738-6902710,5.75095E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",30
171-5575492-0313160,2.88956E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",131
171-5575492-0313160,2.88956E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",491
171-5576058-4573939,4.85757E+13,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",93
171-5577662-1103549,3.21086E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1133
171-5578313-7546759,1.43779E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",760
171-5578772-1785901,2.17478E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",789
171-5580793-5822734,4.23081E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1168
171-5581568-9289159,6.91816E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1848
171-5581657-2885128,6.64274E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",886
171-5582619-6433111,2.59888E+13,1,1999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",326
171-5584005-3008328,1.13378E+13,0,422.88,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",574
171-5584044-1887541,2.35474E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",67
171-5584778-4017961,5.03778E+12,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",449
171-5586276-4406705,1.30895E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1885
171-5586912-3181158,5.46435E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",575
171-5587849-2782769,4.21694E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",13
171-5587849-2782769,4.21694E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",269
171-5589650-1225130,4.40356E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",114
171-5589845-2667546,2.59621E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",812
171-5590154-9480342,3.46971E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1174
171-5590652-9029918,2.08972E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",246
171-5590791-5289157,5.20878E+13,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",132
171-5592251-9739519,3.72087E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",816
171-5592679-2581914,3.58166E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",87
171-5593567-7097909,4.12923E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",982
171-5593717-3975514,4.31005E+13,1,2889,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",77
171-5593717-3975514,4.31005E+13,1,2889,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",214
171-5596010-5789943,5.06443E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",133
171-5596565-3953152,4.14381E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",973
171-5596920-9130762,6.76743E+13,1,529,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",106
171-5597419-2425118,2.46775E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",889
171-5598354-1560320,6.11976E+13,1,559,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",211
171-5598354-1560320,6.11976E+13,1,559,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",344
171-5598595-6493952,6.39463E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",238
171-5598639-2969166,2.34226E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",272
171-5601076-9089901,3.12166E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",227
171-5603506-0005151,5.30015E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",719
171-5603595-0179516,1.51815E+12,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",818
171-5604852-5468343,5.42011E+13,1,1599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1028
171-5606323-7127518,3.26463E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",251
171-5606420-7245957,2.20277E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",147
171-5606606-2998717,5.13825E+13,1,529,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",174
171-5608340-6946703,2.4588E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",53
171-5608613-7745140,6.38659E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",16
171-5610976-9589953,3.13108E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1274
171-5612144-2739544,2.21244E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",505
171-5612402-3351526,4.49484E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1432
171-5612481-5225152,5.36993E+13,1,289,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",50
171-5612481-5225152,5.36993E+13,1,289,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",174
171-5612481-5225152,5.36993E+13,1,289,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",187
171-5614762-9605148,6.83147E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",172
171-5615321-0846733,4.34147E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",21
171-5615327-2876365,4.61183E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",72
171-5615973-0555503,2.10596E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",278
171-5616108-9979501,7.47788E+12,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1015
171-5616342-1302742,5.00168E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",336
171-5616700-8410710,6.47662E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",419
171-5617612-1419526,1.3533E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1035
171-5617847-9353117,2.5735E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",319
171-5618244-3128365,5.69551E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",540
171-5619743-0606708,7.85221E+11,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",172
171-5619912-7857928,6.57844E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",70
171-5619936-4515549,9.68709E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",118
171-5619998-6613909,6.45997E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1447
171-5621333-0409136,6.55862E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",656
171-5621670-1549939,6.80321E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1184
171-5621692-8521157,4.02324E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",164
171-5624364-3851560,2.69469E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",510
171-5625055-1041142,1.02698E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",314
171-5626415-6074731,3.39413E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",4
171-5626621-6073941,5.57046E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",172
171-5626671-6878741,1.33643E+13,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",401
171-5627375-3846708,1.24928E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",918
171-5627404-1319501,6.5149E+11,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",861
171-5627551-1560347,5.23231E+13,1,422.88,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",119
171-5628566-1888359,4.70408E+13,1,1899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",169
171-5629264-1706750,5.13474E+13,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",938
171-5629417-6705943,1.03392E+13,1,1149,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",322
171-5630516-5381935,5.93329E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",837
171-5630737-8524331,6.17008E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",319
171-5631335-7086730,6.56205E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",450
171-5631718-7980342,5.0112E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",41
171-5632462-9498703,2.08131E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",625
171-5632862-2575509,1.86631E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",642
171-5634130-4133160,4.28153E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",244
171-5634574-9618724,5.99968E+13,1,1139,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",123
171-5634858-2161908,1.59997E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",278
171-5636357-9713135,6.25074E+12,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",420
171-5636579-9373958,4.4401E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",78
171-5637167-2387505,1.01646E+12,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",268
171-5637167-2387505,3.55104E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",269
171-5637399-4453935,1.64744E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",478
171-5637529-8113144,1.71873E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",475
171-5637973-2795508,3.89088E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",729
171-5638021-1160349,5.63746E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",64
171-5638021-1160349,5.63746E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",326
171-5642153-3635545,2.40342E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",643
171-5642179-0805937,3.276E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",773
171-5642643-3277911,6.07709E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",136
171-5643745-6196308,1.75033E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",81
171-5645047-5781951,8.84063E+11,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",317
171-5645295-1837917,2.22499E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",59
171-5645584-5473909,6.20116E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1123
171-5645764-8561925,5.53807E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",222
171-5645948-5872330,3.61943E+12,1,1749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1269
171-5646081-0186714,2.58225E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",312
171-5646318-1233135,1.26829E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",855
171-5646763-2949127,6.53888E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",225
171-5646838-0955515,6.16229E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",399
171-5649214-7673127,1.48009E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",123
171-5649484-0090733,6.15177E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",369
171-5649731-2881153,3.49937E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",91
171-5649998-6269933,2.34736E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1437
171-5651899-4562768,5.58478E+13,1,1298,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1412
171-5652004-5553111,3.81631E+13,1,559,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",397
171-5652549-3418743,5.41473E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",647
171-5653977-5665950,2.82538E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1129
171-5654438-3351546,3.64882E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",885
171-5654494-3063559,4.12229E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1130
